2017-07-06 22:56:50,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,26,36
2017-07-06 22:56:51,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,76,36
2017-07-06 22:56:52,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,93,39
2017-07-06 22:56:52,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,129,39
2017-07-06 22:56:53,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,153,45
2017-07-06 22:56:53,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,195,59
2017-07-06 22:56:54,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,205,59
2017-07-06 22:56:54,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,174,176
2017-07-06 22:56:55,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,94,233
2017-07-06 22:56:56,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,45,327
2017-07-06 22:56:57,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,3,208
2017-07-06 22:56:58,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,62,152
2017-07-06 22:56:59,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,29,76
2017-07-06 22:57:00,economist_daily_chart_133.png,31LM9EDVOM20TE1FKOR2FL08IM7NJV,152,84
2017-07-06 23:48:56,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,58,43
2017-07-06 23:48:56,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,18,21
2017-07-06 23:48:57,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,65,24
2017-07-06 23:48:58,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,130,27
2017-07-06 23:48:59,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,42,104
2017-07-06 23:49:00,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,94,123
2017-07-06 23:49:01,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,62,179
2017-07-06 23:49:02,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,82,222
2017-07-06 23:49:02,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,58,268
2017-07-06 23:49:03,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,107,281
2017-07-06 23:49:04,economist_daily_chart_133.png,39OWYR0EPL1E0BJX809SH36NTZXFYD,331,229
2017-07-06 23:14:48,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,35.5,24
2017-07-06 23:14:49,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,76.5,23
2017-07-06 23:14:50,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,117.5,27
2017-07-06 23:14:50,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,140.5,44
2017-07-06 23:14:51,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,267.5,29
2017-07-06 23:14:52,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,374.5,48
2017-07-06 23:14:53,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,37.5,46
2017-07-06 23:14:53,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,81.5,59
2017-07-06 23:14:54,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,135.5,56
2017-07-06 23:14:55,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,184.5,61
2017-07-06 23:14:55,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,207.5,61
2017-07-06 23:14:55,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,271.5,63
2017-07-06 23:14:56,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,352.5,55
2017-07-06 23:14:57,economist_daily_chart_133.png,38F71OA9GU6E6UUJPXLHN8JGKPHMFS,42.5,111
2017-07-07 11:32:31,economist_daily_chart_133.png,354P56DE9LD4PWSIRBJRBP56FS1S7Y,457,300
2017-07-07 11:32:37,economist_daily_chart_133.png,354P56DE9LD4PWSIRBJRBP56FS1S7Y,523,119
2017-07-06 23:05:29,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,63.83332824707031,20.600006103515625
2017-07-06 23:05:30,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,88.83332824707031,21.600006103515625
2017-07-06 23:05:30,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,123.83332824707031,25.600006103515625
2017-07-06 23:05:31,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,72.83332824707031,104.60000610351562
2017-07-06 23:05:32,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,59.83332824707031,132.60000610351562
2017-07-06 23:05:35,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,70.83332824707031,190.60000610351562
2017-07-06 23:05:36,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,38.83332824707031,224.60000610351562
2017-07-06 23:05:36,economist_daily_chart_133.png,3SLE99ER0ONOSKHMZKPFCKO4KV7BZG,49.83332824707031,258.6000061035156
2017-07-06 23:09:33,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,19.77777099609375,266.44444274902344
2017-07-06 23:09:34,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,32.77777099609375,212.44444274902344
2017-07-06 23:09:34,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,29.77777099609375,165.44444274902344
2017-07-06 23:09:35,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,20.77777099609375,107.44444274902344
2017-07-06 23:09:36,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,15.77777099609375,38.44444274902344
2017-07-06 23:09:37,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,63.77777099609375,40.44444274902344
2017-07-06 23:09:38,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,100.77777099609375,40.44444274902344
2017-07-06 23:09:39,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,125.77777099609375,39.44444274902344
2017-07-06 23:09:39,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,215.77777099609375,44.44444274902344
2017-07-06 23:09:41,economist_daily_chart_133.png,33C7UALJVM88VQY7OXWDTOERZA981P,347.77777099609375,314.44444274902344
